engine,scenario,accounts,overhead_us,threads,run,tps
LEAP,Zipf_1.2,1000,100,4,1,42629
LEAP,Zipf_1.2,1000,100,4,2,42903
LEAP,Zipf_1.2,1000,100,4,3,42084
LEAP,Zipf_1.2,1000,100,4,4,43118
LEAP,Zipf_1.2,1000,100,4,5,42418
LEAP,Zipf_1.2,1000,100,4,6,41462
LEAP,Zipf_1.2,1000,100,8,0,78739
LEAP,Zipf_1.2,1000,100,8,1,78819
LEAP,Zipf_1.2,1000,100,8,2,79784
LEAP,Zipf_1.2,1000,100,8,3,77802
LEAP,Zipf_1.2,1000,100,8,4,71960
LEAP,Zipf_1.2,1000,100,8,5,75110
LEAP,Zipf_1.2,1000,100,8,6,80090
LEAP,Zipf_1.2,1000,100,16,0,128563
LEAP,Zipf_1.2,1000,100,16,1,123555
LEAP,Zipf_1.2,1000,100,16,2,110756
LEAP,Zipf_1.2,1000,100,16,3,121359
LEAP,Zipf_1.2,1000,100,16,4,121551
LEAP,Zipf_1.2,1000,100,16,5,121427
LEAP,Zipf_1.2,1000,100,16,6,121745
Serial,Hotspot_50pct,1000,100,1,0,11625
Serial,Hotspot_50pct,1000,100,1,1,11587
Serial,Hotspot_50pct,1000,100,1,2,11607
Serial,Hotspot_50pct,1000,100,1,3,11612
Serial,Hotspot_50pct,1000,100,1,4,11608
Serial,Hotspot_50pct,1000,100,1,5,11615
Serial,Hotspot_50pct,1000,100,1,6,11641
LEAP-base,Hotspot_50pct,1000,100,1,0,10451
LEAP-base,Hotspot_50pct,1000,100,1,1,10451
LEAP-base,Hotspot_50pct,1000,100,1,2,10459
LEAP-base,Hotspot_50pct,1000,100,1,3,10464
LEAP-base,Hotspot_50pct,1000,100,1,4,10461
LEAP-base,Hotspot_50pct,1000,100,1,5,10466
LEAP-base,Hotspot_50pct,1000,100,1,6,10461
LEAP-base,Hotspot_50pct,1000,100,2,0,21056
LEAP-base,Hotspot_50pct,1000,100,2,1,20717
LEAP-base,Hotspot_50pct,1000,100,2,2,20754
LEAP-base,Hotspot_50pct,1000,100,2,3,21045
LEAP-base,Hotspot_50pct,1000,100,2,4,20670
LEAP-base,Hotspot_50pct,1000,100,2,5,20656
LEAP-base,Hotspot_50pct,1000,100,2,6,20732
LEAP-base,Hotspot_50pct,1000,100,4,0,42318
LEAP-base,Hotspot_50pct,1000,100,4,1,41994
LEAP-base,Hotspot_50pct,1000,100,4,2,41590
LEAP-base,Hotspot_50pct,1000,100,4,3,41335
LEAP-base,Hotspot_50pct,1000,100,4,4,41882
LEAP-base,Hotspot_50pct,1000,100,4,5,42265
LEAP-base,Hotspot_50pct,1000,100,4,6,41786
LEAP-base,Hotspot_50pct,1000,100,8,0,75499
LEAP-base,Hotspot_50pct,1000,100,8,1,78276
LEAP-base,Hotspot_50pct,1000,100,8,2,81608
LEAP-base,Hotspot_50pct,1000,100,8,3,79566
LEAP-base,Hotspot_50pct,1000,100,8,4,78095
LEAP-base,Hotspot_50pct,1000,100,8,5,75141
LEAP-base,Hotspot_50pct,1000,100,8,6,76588
LEAP-base,Hotspot_50pct,1000,100,16,0,132275
LEAP-base,Hotspot_50pct,1000,100,16,1,131957
LEAP-base,Hotspot_50pct,1000,100,16,2,124664
LEAP-base,Hotspot_50pct,1000,100,16,3,126811
LEAP-base,Hotspot_50pct,1000,100,16,4,117268
LEAP-base,Hotspot_50pct,1000,100,16,5,104952
LEAP-base,Hotspot_50pct,1000,100,16,6,101897
LEAP,Hotspot_50pct,1000,100,1,0,11181
LEAP,Hotspot_50pct,1000,100,1,1,11097
LEAP,Hotspot_50pct,1000,100,1,2,11006
LEAP,Hotspot_50pct,1000,100,1,3,10946
LEAP,Hotspot_50pct,1000,100,1,4,11067
LEAP,Hotspot_50pct,1000,100,1,5,11087
LEAP,Hotspot_50pct,1000,100,1,6,10915
LEAP,Hotspot_50pct,1000,100,2,0,20693
LEAP,Hotspot_50pct,1000,100,2,1,21816
LEAP,Hotspot_50pct,1000,100,2,2,20701
LEAP,Hotspot_50pct,1000,100,2,3,21885
LEAP,Hotspot_50pct,1000,100,2,4,20992
LEAP,Hotspot_50pct,1000,100,2,5,21266
LEAP,Hotspot_50pct,1000,100,2,6,21853
LEAP,Hotspot_50pct,1000,100,4,0,42761
LEAP,Hotspot_50pct,1000,100,4,1,40756
LEAP,Hotspot_50pct,1000,100,4,2,41797
LEAP,Hotspot_50pct,1000,100,4,3,41097
LEAP,Hotspot_50pct,1000,100,4,4,43529
LEAP,Hotspot_50pct,1000,100,4,5,42654
LEAP,Hotspot_50pct,1000,100,4,6,41238
LEAP,Hotspot_50pct,1000,100,8,0,77574
LEAP,Hotspot_50pct,1000,100,8,1,77617
LEAP,Hotspot_50pct,1000,100,8,2,75159
LEAP,Hotspot_50pct,1000,100,8,3,82343
LEAP,Hotspot_50pct,1000,100,8,4,78250
LEAP,Hotspot_50pct,1000,100,8,5,77275
LEAP,Hotspot_50pct,1000,100,8,6,79008
LEAP,Hotspot_50pct,1000,100,16,0,130021
LEAP,Hotspot_50pct,1000,100,16,1,115888
LEAP,Hotspot_50pct,1000,100,16,2,121151
LEAP,Hotspot_50pct,1000,100,16,3,108409
LEAP,Hotspot_50pct,1000,100,16,4,134374
LEAP,Hotspot_50pct,1000,100,16,5,134747
LEAP,Hotspot_50pct,1000,100,16,6,133461
Serial,Hotspot_90pct,1000,100,1,0,11661
Serial,Hotspot_90pct,1000,100,1,1,11655
Serial,Hotspot_90pct,1000,100,1,2,11653
Serial,Hotspot_90pct,1000,100,1,3,11670
Serial,Hotspot_90pct,1000,100,1,4,11662
Serial,Hotspot_90pct,1000,100,1,5,11664
Serial,Hotspot_90pct,1000,100,1,6,11669
LEAP-base,Hotspot_90pct,1000,100,1,0,10793
LEAP-base,Hotspot_90pct,1000,100,1,1,10420
LEAP-base,Hotspot_90pct,1000,100,1,2,10389
LEAP-base,Hotspot_90pct,1000,100,1,3,10431
LEAP-base,Hotspot_90pct,1000,100,1,4,10423
LEAP-base,Hotspot_90pct,1000,100,1,5,11088
LEAP-base,Hotspot_90pct,1000,100,1,6,10543
LEAP-base,Hotspot_90pct,1000,100,2,0,21284
LEAP-base,Hotspot_90pct,1000,100,2,1,20863
LEAP-base,Hotspot_90pct,1000,100,2,2,21801
LEAP-base,Hotspot_90pct,1000,100,2,3,21499
LEAP-base,Hotspot_90pct,1000,100,2,4,21079
LEAP-base,Hotspot_90pct,1000,100,2,5,21417
LEAP-base,Hotspot_90pct,1000,100,2,6,21447
LEAP-base,Hotspot_90pct,1000,100,4,0,42055
LEAP-base,Hotspot_90pct,1000,100,4,1,42048
LEAP-base,Hotspot_90pct,1000,100,4,2,41239
LEAP-base,Hotspot_90pct,1000,100,4,3,41838
LEAP-base,Hotspot_90pct,1000,100,4,4,41684
LEAP-base,Hotspot_90pct,1000,100,4,5,41997
LEAP-base,Hotspot_90pct,1000,100,4,6,41973
LEAP-base,Hotspot_90pct,1000,100,8,0,78504
LEAP-base,Hotspot_90pct,1000,100,8,1,80097
LEAP-base,Hotspot_90pct,1000,100,8,2,77811
LEAP-base,Hotspot_90pct,1000,100,8,3,74775
LEAP-base,Hotspot_90pct,1000,100,8,4,74866
LEAP-base,Hotspot_90pct,1000,100,8,5,72908
LEAP-base,Hotspot_90pct,1000,100,8,6,78048
LEAP-base,Hotspot_90pct,1000,100,16,0,132514
LEAP-base,Hotspot_90pct,1000,100,16,1,124039
LEAP-base,Hotspot_90pct,1000,100,16,2,132350
LEAP-base,Hotspot_90pct,1000,100,16,3,132606
LEAP-base,Hotspot_90pct,1000,100,16,4,108143
LEAP-base,Hotspot_90pct,1000,100,16,5,121433
LEAP-base,Hotspot_90pct,1000,100,16,6,108294
LEAP,Hotspot_90pct,1000,100,1,0,10464
LEAP,Hotspot_90pct,1000,100,1,1,10468
LEAP,Hotspot_90pct,1000,100,1,2,11150
LEAP,Hotspot_90pct,1000,100,1,3,10461
LEAP,Hotspot_90pct,1000,100,1,4,10477
LEAP,Hotspot_90pct,1000,100,1,5,10469
LEAP,Hotspot_90pct,1000,100,1,6,10878
LEAP,Hotspot_90pct,1000,100,2,0,20764
LEAP,Hotspot_90pct,1000,100,2,1,20692
LEAP,Hotspot_90pct,1000,100,2,2,20757
LEAP,Hotspot_90pct,1000,100,2,3,20747
LEAP,Hotspot_90pct,1000,100,2,4,20758
LEAP,Hotspot_90pct,1000,100,2,5,20727
LEAP,Hotspot_90pct,1000,100,2,6,20732
LEAP,Hotspot_90pct,1000,100,4,0,42702
LEAP,Hotspot_90pct,1000,100,4,1,42787
LEAP,Hotspot_90pct,1000,100,4,2,41988
LEAP,Hotspot_90pct,1000,100,4,3,41280
LEAP,Hotspot_90pct,1000,100,4,4,42728
LEAP,Hotspot_90pct,1000,100,4,5,41938
LEAP,Hotspot_90pct,1000,100,4,6,42255
LEAP,Hotspot_90pct,1000,100,8,0,76556
LEAP,Hotspot_90pct,1000,100,8,1,75995
LEAP,Hotspot_90pct,1000,100,8,2,76082
LEAP,Hotspot_90pct,1000,100,8,3,74402
LEAP,Hotspot_90pct,1000,100,8,4,78416
LEAP,Hotspot_90pct,1000,100,8,5,76297
LEAP,Hotspot_90pct,1000,100,8,6,77156
LEAP,Hotspot_90pct,1000,100,16,0,130761
LEAP,Hotspot_90pct,1000,100,16,1,134295
LEAP,Hotspot_90pct,1000,100,16,2,116660
LEAP,Hotspot_90pct,1000,100,16,3,136344
LEAP,Hotspot_90pct,1000,100,16,4,123710
LEAP,Hotspot_90pct,1000,100,16,5,121558
LEAP,Hotspot_90pct,1000,100,16,6,123865
